customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
4283-WHCGF,Male,0,Yes,No,28,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),94.49,2653.98,No
8593-STCDT,Male,0,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,97.84,95.22,Yes
1026-PTXQD,Male,1,No,No,5,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),83.17,425.02,Yes
3679-KNCUJ,Male,0,No,No,47,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,35.87,1683.57,No
8964-QRKBL,Male,0,No,No,7,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,83.75,582.99,No
5224-FVSLB,Female,1,No,No,62,Yes,Yes,DSL,No,No,No,No,No,Yes,Two year,Yes,Mailed check,67.47,4181.48,No
5877-QPJAT,Male,0,Yes,Yes,56,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),82.86,4633.1,No
2656-JZCYT,Female,0,Yes,No,6,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,97.87,586.68,Yes
8158-HRENB,Female,0,No,No,19,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),68.49,1295.81,No
4621-BHSVP,Female,0,No,No,6,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),19.6,124.05,Yes
9175-FSRGA,Male,0,No,No,12,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,64.12,770.74,Yes
1383-THTZJ,Male,0,Yes,Yes,37,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,37.32,1386.18,No
7571-OJFXH,Female,0,No,No,35,Yes,No,DSL,Yes,No,No,No,No,No,One year,Yes,Mailed check,60.0,2090.07,No
8602-RRCPK,Female,0,Yes,No,7,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),76.11,534.8,Yes
7378-OWWEJ,Male,0,Yes,Yes,1,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),98.5,90.72,Yes
6427-WXGSB,Male,0,No,No,18,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.46,1716.25,Yes
1653-JSNQL,Male,1,No,No,15,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,80.32,1201.4,Yes
8507-XMGGH,Female,0,No,No,21,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),107.57,2255.1,Yes
5992-MLHTS,Male,0,No,No,59,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,35.92,2112.25,Yes
6966-STZKQ,Male,0,Yes,No,26,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,No,Electronic check,89.34,2314.14,Yes
4382-FHUUQ,Female,0,Yes,No,44,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),98.77,4346.58,No
2301-ZBOGG,Male,0,Yes,Yes,30,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,106.61,3189.52,Yes
8819-MNUIQ,Male,0,No,No,1,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,99.6,98.45,Yes
8475-ZGKHQ,Female,0,No,No,7,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,52.89,379.14,Yes
6229-XNMET,Female,1,No,No,15,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),78.51,1173.65,No
3532-IEKEE,Male,0,No,No,72,Yes,No,DSL,No,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),61.63,4443.94,No
6046-LKKTK,Female,0,Yes,No,1,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),97.63,98.83,Yes
4522-QLHBE,Female,0,No,No,1,No,No phone service,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,76.2,71.72,Yes
5656-CDTIU,Female,0,Yes,No,1,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,95.35,99.34,Yes
6918-XLWEM,Female,0,Yes,No,51,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Electronic check,72.16,3671.37,No
7119-ALANU,Female,0,No,No,57,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),110.09,6274.44,No
3493-QBQIN,Female,0,No,No,10,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,75.92,764.56,Yes
4282-UOJWW,Male,0,Yes,Yes,53,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,36.9,1956.5,No
6365-WYRFE,Female,0,Yes,No,5,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),73.0,359.11,Yes
3042-CEXSD,Male,1,No,No,46,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,Yes,Electronic check,95.72,4393.44,Yes
7881-KWJYV,Female,0,No,No,8,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,91.89,725.31,Yes
3297-STBUW,Female,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,31.71,228.18,Yes
2792-UAFKJ,Female,0,Yes,No,45,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,Yes,Electronic check,97.74,4392.75,Yes
2086-CMZWN,Male,0,Yes,Yes,9,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,83.63,752.96,No
3336-FCCKX,Male,0,No,No,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),31.34,1442.04,No
5370-TDKRP,Male,0,No,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,96.86,6973.6,No
7646-LFQOD,Female,0,No,No,57,Yes,Yes,DSL,No,No,No,No,Yes,No,Two year,No,Bank transfer (automatic),66.32,3777.55,No
9901-DFLCO,Female,1,No,No,43,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Mailed check,107.67,4626.89,No
3486-ONBNO,Male,0,Yes,No,4,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),80.47,321.24,Yes
5915-AGOIX,Male,1,No,No,37,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,One year,Yes,Mailed check,92.17,3401.7,No
5525-DKSPR,Male,0,No,No,49,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,One year,Yes,Electronic check,98.71,4838.99,Yes
6593-WYBVG,Female,0,Yes,No,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,30.61,1461.05,No
6940-GWMSL,Male,0,No,No,30,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),82.21,2466.2,Yes
5354-CUSOV,Female,0,No,No,56,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Electronic check,79.74,4471.2,No
9564-AKUTL,Male,0,Yes,Yes,32,No,No phone service,Fiber optic,Yes,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),74.76,2401.63,Yes
1783-ISQTE,Female,0,No,No,22,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,75.57,1654.35,Yes
9146-QTFWM,Female,0,No,No,44,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Mailed check,74.99,3303.47,Yes
2483-SXRWD,Female,0,No,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),31.07,568.67,Yes
4683-LBORH,Female,0,Yes,Yes,40,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,No,Credit card (automatic),103.78,4161.17,Yes
4048-WPQXZ,Female,0,No,No,42,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Mailed check,79.61,3350.17,No
9819-PCXZS,Female,1,Yes,No,9,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,67.77,603.36,Yes
1942-XMSBJ,Female,0,Yes,No,6,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),63.72,383.11,Yes
6152-WZBTP,Male,0,No,No,55,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Electronic check,90.73,4991.63,No
7347-UJMWE,Female,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),30.01,264.62,No
2336-ITNAP,Male,0,Yes,Yes,7,No,No phone service,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),65.3,466.21,Yes
9162-EFIWX,Female,0,No,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),33.15,123.38,Yes
2970-UIHJE,Male,0,No,No,62,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),74.71,4641.23,No
7623-BBZMV,Male,0,Yes,No,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,29.41,963.24,No
5799-YLLCA,Male,0,No,No,49,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,82.2,4032.59,No
1773-ZKJNV,Female,0,Yes,No,12,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,103.48,1243.18,Yes
1741-XFRYA,Male,0,No,No,16,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,67.11,1068.92,No
6074-FWTHR,Female,0,No,No,60,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Mailed check,91.35,5473.29,Yes
9004-BNETY,Female,0,No,No,35,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,78.34,2734.09,Yes
7358-ETUGP,Female,0,No,No,13,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),93.61,1213.93,Yes
1924-KDHBE,Male,0,No,No,27,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,78.05,2108.04,No
3783-SIAXR,Male,0,Yes,No,24,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),80.25,1930.96,No
5096-IZLXD,Female,0,No,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),38.0,159.64,Yes
1343-LHBKW,Male,0,Yes,No,48,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),74.63,3580.22,No
4373-GSOYS,Female,0,No,No,62,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),71.25,4411.84,No
3567-RYLYA,Male,0,Yes,Yes,14,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,91.81,1285.07,Yes
9693-TWRUC,Male,0,Yes,Yes,2,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),98.92,204.41,Yes
3870-HCOXD,Female,1,No,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),31.45,1108.82,No
3402-XCBWM,Female,0,Yes,No,21,No,No phone service,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),80.43,1698.79,No
2128-EQRXC,Male,0,No,No,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),33.08,206.3,Yes
3769-JGNZX,Male,0,Yes,Yes,3,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),84.3,249.56,Yes
1174-TAJXJ,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,83.44,78.77,Yes
2389-UXWXA,Male,0,Yes,Yes,51,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),98.35,5018.2,No
8549-QIRPB,Male,0,Yes,Yes,72,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,91.38,6573.31,No
4048-MTPWL,Male,1,Yes,Yes,2,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),109.01,218.15,Yes
7988-GIGAX,Female,0,Yes,Yes,47,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),102.49,4819.14,No
5299-SIJVJ,Female,0,No,No,37,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,One year,No,Bank transfer (automatic),77.62,2878.87,No
8596-WMDTK,Male,0,No,No,1,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,80.08,70.41,Yes
5438-IAKHY,Female,0,No,No,56,Yes,No,DSL,No,No,Yes,No,Yes,No,Two year,No,Electronic check,70.76,3966.68,No
3317-GYUKA,Female,0,No,No,1,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),91.32,90.26,Yes
4431-YRXXQ,Female,0,No,No,7,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),108.45,755.42,No
7293-TQCMP,Female,1,No,No,46,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),100.78,4638.29,Yes
5468-YMIWF,Male,0,Yes,Yes,47,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Mailed check,92.48,4337.14,No
7904-CMXDQ,Male,0,No,No,52,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),70.78,3673.04,No
8816-JISOQ,Female,0,No,No,1,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,76.7,68.75,Yes
4850-CJJCI,Male,0,Yes,No,9,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),105.14,937.39,Yes
1396-BVFBF,Male,0,Yes,No,4,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,92.04,369.81,Yes
2320-PJXEF,Male,0,No,No,7,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),72.96,513.73,Yes
8299-PQNKE,Male,0,Yes,No,3,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,73.83,229.18,Yes
9373-AAVWF,Female,0,No,No,1,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,22.6,22.2,Yes
5071-CCAAB,Male,0,Yes,Yes,60,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),81.38,4881.15,Yes
1573-XHGYX,Male,1,Yes,No,3,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),72.35,221.11,Yes
3511-FKJAL,Female,0,Yes,No,23,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,One year,No,Mailed check,92.17,2118.87,Yes
1722-WVLYM,Male,0,Yes,Yes,30,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),88.04,2642.8,Yes
6692-TDRXR,Female,0,No,No,34,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),68.53,2337.21,Yes
6597-OVEUD,Male,0,No,No,30,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),103.45,3100.01,No
7116-OKRKP,Female,0,Yes,Yes,53,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),110.21,5839.25,No
9879-QYEAH,Male,0,Yes,Yes,15,Yes,Yes,DSL,No,No,No,Yes,No,No,One year,Yes,Mailed check,64.52,970.19,No
1686-RZMJG,Female,0,No,No,11,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,93.37,1027.94,Yes
2540-LTGZA,Female,0,No,No,2,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),102.37,206.04,Yes
9776-QBPSM,Female,0,Yes,Yes,45,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),76.88,3465.74,No
7172-BEIRV,Male,0,Yes,Yes,55,Yes,Yes,DSL,No,No,No,No,Yes,No,Two year,No,Electronic check,68.09,3735.62,No
7918-BCWRM,Male,0,Yes,Yes,12,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,73.91,879.24,Yes
4316-DDSAB,Male,1,No,No,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,34.6,756.07,Yes
4498-EMMCK,Male,1,Yes,No,55,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,35.83,1965.59,No
6926-YVKTB,Female,0,Yes,Yes,33,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,One year,No,Mailed check,84.21,2779.36,Yes
2229-LABCX,Male,0,Yes,Yes,14,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,75.35,1046.72,Yes
6610-NQBQY,Female,0,Yes,Yes,20,No,No phone service,Fiber optic,Yes,Yes,No,No,Yes,No,One year,Yes,Credit card (automatic),82.39,1649.76,No
4085-TXDUH,Female,0,No,No,14,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),77.87,1088.01,No
8521-NDPGZ,Female,1,Yes,No,26,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),88.98,2313.01,Yes
2956-DDTZB,Male,0,No,No,9,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),110.42,988.59,Yes
5370-YJGAP,Male,0,No,No,4,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),105.1,419.59,Yes
3843-XHARL,Female,0,Yes,Yes,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),32.25,488.76,Yes
5451-FRLWI,Male,0,No,No,21,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),77.77,1628.65,No
4782-JWYRO,Male,0,Yes,Yes,51,Yes,No,DSL,Yes,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),67.14,3421.47,No
8840-EFPNN,Male,0,No,No,35,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),88.27,3085.31,No
5563-WEKEB,Male,0,Yes,Yes,1,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),93.09,86.66,Yes
8578-OJENE,Male,0,Yes,No,39,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Mailed check,102.21,3988.37,Yes
5575-MLSSE,Male,1,No,No,19,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),56.76,1078.91,Yes
9243-WDABZ,Female,1,No,No,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),30.44,1587.89,No
3411-LPTDU,Female,0,Yes,No,9,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),43.65,402.04,Yes
3384-XXHBM,Female,0,No,No,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),28.2,799.23,No
2110-JFXEZ,Male,0,No,No,1,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),64.42,55.44,Yes
3020-WTLNR,Male,0,Yes,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),28.72,665.8,Yes
7289-HFBAD,Female,0,No,No,16,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),107.64,1727.98,Yes
3713-YMCLX,Female,0,No,No,59,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),100.64,5937.94,No
7630-BPUGV,Male,0,Yes,No,1,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,83.81,83.43,No
2086-UYBKL,Female,0,Yes,Yes,7,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,87.43,614.22,Yes
3608-PPWCC,Male,1,No,No,3,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),92.39,285.53,Yes
2433-BXIBP,Male,0,Yes,No,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),31.08,1523.44,No
5660-DMWEU,Male,0,Yes,No,5,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),60.09,309.06,No
6067-RFLSA,Male,0,Yes,Yes,6,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,19.41,113.11,Yes
4919-SLDQY,Female,0,Yes,No,69,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),100.95,6971.8,No
7512-UWLVT,Female,0,Yes,Yes,11,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,96.56,1062.07,Yes
4313-SKUQS,Female,0,Yes,Yes,28,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),36.4,1026.36,No
5480-NXZPP,Female,0,Yes,Yes,44,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,88.37,3895.84,No
4783-YVFGX,Male,0,No,No,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,34.11,211.09,Yes
1036-LYUHV,Female,1,No,No,65,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),96.89,6300.97,Yes
8036-CQYAD,Female,0,No,No,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),29.02,1879.58,Yes
5731-IOOBZ,Male,0,Yes,No,23,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),74.34,1705.39,Yes
2507-JKEYS,Male,0,Yes,Yes,42,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),33.15,1399.37,No
8084-CNVFE,Female,0,Yes,No,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),29.94,1380.09,No
1687-AEOAR,Female,0,No,No,21,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),106.47,2245.79,Yes
6582-DVUQG,Female,0,Yes,Yes,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),38.0,33.61,No
2218-ZJMTK,Male,0,No,No,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,34.81,583.67,Yes
